client_id,group,error
8084373,control,repeated:confirm
8084953,test,repeated:confirm
8085504,control,missing_confirm
8085803,control,repeated:step_2
8086037,control,went_back:step_3_to_start
8086037,control,repeated:start
8086037,control,repeated:step_1
8086037,control,repeated:step_2
8086037,control,repeated:step_3
8086273,control,missing_confirm
8086273,control,repeated:start
8087297,control,went_back:step_2_to_start
8087297,control,repeated:start
8087297,control,repeated:step_1
8087297,control,repeated:step_2
8087706,test,missing_confirm
8087706,test,went_back:step_1_to_start
8087706,test,repeated:start
8087799,control,went_back:confirm_to_start
8087799,control,repeated:start
8087799,control,repeated:step_1
8087904,control,missing_confirm
8087904,control,went_back:step_3_to_step_2
8087904,control,went_back:step_2_to_step_1
8087904,control,repeated:step_1
8087904,control,repeated:step_2
8088930,test,missing_confirm
8088930,test,went_back:step_3_to_start
8088930,test,repeated:start
8089000,test,went_back:step_3_to_step_2
8089000,test,went_back:step_2_to_step_1
8089000,test,went_back:step_1_to_start
8089000,test,went_back:step_3_to_start
8089000,test,went_back:step_3_to_step_1
8089000,test,went_back:step_2_to_start
8089000,test,repeated:start
8089000,test,repeated:step_1
8089000,test,repeated:step_2
8089000,test,repeated:step_3
8089000,test,repeated:confirm
8089106,test,repeated:start
8089106,test,repeated:confirm
8089480,test,repeated:start
8089534,test,went_back:step_1_to_start
8089534,test,repeated:start
8089534,test,repeated:step_1
8090131,control,missing_confirm
8090131,control,went_back:step_2_to_step_1
8090131,control,went_back:step_2_to_start
8090131,control,went_back:step_2_to_step_1
8090131,control,went_back:step_2_to_step_1
8090131,control,went_back:step_1_to_start
8090131,control,repeated:start
8090131,control,repeated:step_1
8090131,control,repeated:step_2
8090826,test,went_back:step_3_to_step_2
8090826,test,went_back:step_2_to_step_1
8090826,test,went_back:step_1_to_start
8090826,test,repeated:start
8090826,test,repeated:step_1
8090826,test,repeated:step_2
8090826,test,repeated:step_3
8091189,test,missing_confirm
8091189,test,went_back:step_2_to_start
8091189,test,went_back:step_2_to_start
8091189,test,repeated:start
8091189,test,repeated:step_1
8091189,test,repeated:step_2
8091457,control,missing_confirm
8091457,control,went_back:step_3_to_start
8091457,control,repeated:start
8091770,control,missing_confirm
8092194,test,missing_start
8092909,control,went_back:step_2_to_start
8092909,control,repeated:start
8092909,control,repeated:step_1
8092909,control,repeated:step_2
8092923,test,missing_confirm
8092923,test,repeated:start
8093368,control,missing_confirm
8093717,test,went_back:step_2_to_start
8093717,test,repeated:start
8093717,test,repeated:step_1
8093717,test,repeated:step_2
8093753,test,repeated:start
8094167,control,missing_confirm
8094167,control,repeated:start
8094238,test,went_back:step_3_to_start
8094238,test,repeated:start
8094238,test,repeated:step_1
8094238,test,repeated:step_2
8094238,test,repeated:step_3
8094238,test,repeated:confirm
8094800,test,missing_confirm
8094800,test,repeated:start
8094897,test,missing_confirm
8094897,test,repeated:start
8094897,test,repeated:step_2
8094996,test,went_back:step_1_to_start
8094996,test,went_back:step_1_to_start
8094996,test,repeated:start
8094996,test,repeated:step_1
8095324,test,repeated:start
8095397,test,repeated:confirm
8095423,control,repeated:step_3
8095506,test,missing_confirm
8095506,test,went_back:step_1_to_start
8095506,test,repeated:start
8095696,control,missing_confirm
8095696,control,repeated:start
8095818,control,went_back:step_3_to_step_1
8095818,control,went_back:step_1_to_start
8095818,control,went_back:step_3_to_step_2
8095818,control,went_back:step_3_to_step_2
8095818,control,went_back:confirm_to_start
8095818,control,repeated:start
8095818,control,repeated:step_1
8095818,control,repeated:step_2
8095818,control,repeated:step_3
8096479,test,missing_confirm
8096768,control,missing_confirm
8096789,test,went_back:step_1_to_start
8096789,test,repeated:start
8096789,test,repeated:step_1
8097000,control,went_back:step_2_to_step_1
8097000,control,went_back:step_1_to_start
8097000,control,went_back:step_3_to_step_2
8097000,control,went_back:step_3_to_step_2
8097000,control,repeated:start
8097000,control,repeated:step_1
8097000,control,repeated:step_2
8097000,control,repeated:step_3
8097138,test,missing_confirm
8097138,test,went_back:step_2_to_start
8097138,test,went_back:step_3_to_start
8097138,test,repeated:start
8097138,test,repeated:step_1
8097138,test,repeated:step_2
8097308,control,missing_confirm
8097308,control,went_back:step_1_to_start
8097308,control,went_back:step_3_to_start
8097308,control,repeated:start
8097308,control,repeated:step_1
8097308,control,repeated:step_3
8097910,test,went_back:step_1_to_start
8097910,test,went_back:step_1_to_start
8097910,test,went_back:step_1_to_start
8097910,test,repeated:start
8097910,test,repeated:step_1
8098139,control,went_back:confirm_to_start
8098139,control,went_back:step_1_to_start
8098139,control,repeated:start
8098139,control,repeated:step_1
8098171,test,repeated:step_1
8098497,control,went_back:step_3_to_step_2
8098497,control,went_back:step_3_to_step_1
8098497,control,repeated:step_1
8098497,control,repeated:step_2
8098497,control,repeated:step_3
8098846,control,went_back:step_2_to_start
8098846,control,went_back:confirm_to_start
8098846,control,repeated:start
8098846,control,repeated:step_1
8098846,control,repeated:step_2
8098846,control,repeated:step_3
8099259,test,missing_confirm
8099259,test,went_back:step_1_to_start
8099259,test,went_back:step_1_to_start
8099259,test,repeated:start
8099259,test,repeated:step_1
8099672,test,went_back:step_3_to_step_1
8099672,test,went_back:step_1_to_start
8099672,test,went_back:step_1_to_start
8099672,test,went_back:step_3_to_step_1
8099672,test,repeated:start
8099672,test,repeated:step_1
8099672,test,repeated:step_2
8099672,test,repeated:step_3
8099995,control,went_back:step_3_to_step_1
8099995,control,went_back:step_1_to_start
8099995,control,repeated:start
8099995,control,repeated:step_1
8099995,control,repeated:step_3
8100152,test,missing_confirm
8100152,test,repeated:start
8100164,control,missing_confirm
8100251,control,missing_confirm
8100251,control,repeated:start
8100370,test,missing_confirm
8100370,test,went_back:step_1_to_start
8100370,test,went_back:step_2_to_start
8100370,test,went_back:step_3_to_start
8100370,test,repeated:start
8100370,test,repeated:step_1
8100370,test,repeated:step_2
8100796,control,went_back:step_2_to_step_1
8100796,control,repeated:step_1
8100796,control,repeated:step_2
8100842,test,went_back:step_2_to_step_1
8100842,test,went_back:step_3_to_step_2
8100842,test,repeated:start
8100842,test,repeated:step_1
8100842,test,repeated:step_2
8100842,test,repeated:step_3
8100842,test,repeated:confirm
8101023,control,went_back:step_3_to_step_2
8101023,control,went_back:step_3_to_step_2
8101023,control,went_back:confirm_to_start
8101023,control,went_back:step_1_to_start
8101023,control,repeated:start
8101023,control,repeated:step_1
8101023,control,repeated:step_2
8101023,control,repeated:step_3
8101023,control,repeated:confirm
8101488,control,went_back:confirm_to_start
8101488,control,repeated:start
8101488,control,repeated:step_1
8102309,control,repeated:step_2
8102369,test,missing_confirm
8102369,test,went_back:step_2_to_start
8102369,test,repeated:start
8102436,test,went_back:step_1_to_start
8102436,test,repeated:start
8102436,test,repeated:step_1
8102582,test,missing_confirm
8102588,control,repeated:start
8102588,control,repeated:step_2
8103106,control,missing_confirm
8103192,test,went_back:step_3_to_start
8103192,test,went_back:step_3_to_start
8103192,test,went_back:step_3_to_step_2
8103192,test,went_back:step_2_to_step_1
8103192,test,went_back:step_1_to_start
8103192,test,went_back:step_2_to_step_1
8103192,test,repeated:start
8103192,test,repeated:step_1
8103192,test,repeated:step_2
8103192,test,repeated:step_3
8103252,test,went_back:step_1_to_start
8103252,test,repeated:start
8103252,test,repeated:step_1
8103252,test,repeated:confirm
8103992,test,missing_confirm
8103992,test,went_back:step_3_to_start
8103992,test,repeated:start
8104273,control,missing_confirm
8104276,control,repeated:start
8104971,test,missing_confirm
8104971,test,went_back:step_3_to_step_2
8104971,test,went_back:step_2_to_start
8104971,test,repeated:start
8104971,test,repeated:step_2
8104990,control,skipped_step
8104990,control,repeated:start
8105492,test,missing_confirm
8105492,test,went_back:step_1_to_start
8105492,test,went_back:step_1_to_start
8105492,test,repeated:start
8105492,test,repeated:step_1
8105626,control,missing_confirm
8105642,test,missing_confirm
8105642,test,went_back:step_1_to_start
8105642,test,repeated:start
8106405,control,went_back:step_3_to_step_2
8106405,control,repeated:step_2
8106405,control,repeated:step_3
8106708,control,went_back:step_1_to_start
8106708,control,went_back:confirm_to_start
8106708,control,repeated:start
8106708,control,repeated:step_1
8107088,test,missing_confirm
8107088,test,went_back:step_1_to_start
8107088,test,repeated:start
8107218,control,went_back:step_1_to_start
8107218,control,went_back:step_1_to_start
8107218,control,repeated:start
8107218,control,repeated:step_1
8107504,test,missing_confirm
8107504,test,went_back:step_2_to_start
8107504,test,repeated:start
8108159,test,missing_confirm
8108159,test,went_back:step_2_to_start
8108159,test,repeated:start
8108273,control,went_back:step_3_to_start
8108273,control,went_back:confirm_to_start
8108273,control,went_back:step_1_to_start
8108273,control,repeated:start
8108273,control,repeated:step_1
8108273,control,repeated:step_2
8108273,control,repeated:step_3
8108520,control,missing_confirm
8108637,test,missing_confirm
8108734,test,repeated:start
8109162,control,missing_confirm
8109162,control,repeated:start
8109359,test,missing_confirm
8109588,control,went_back:confirm_to_start
8109588,control,repeated:start
8109588,control,repeated:step_1
8109733,test,repeated:start
8110098,test,missing_confirm
8110098,test,went_back:step_3_to_step_2
8110098,test,went_back:step_2_to_step_1
8110098,test,went_back:step_1_to_start
8110098,test,repeated:start
8110098,test,repeated:step_1
8110098,test,repeated:step_2
8110362,test,repeated:confirm
8110365,test,went_back:step_3_to_start
8110365,test,repeated:start
8110365,test,repeated:step_1
8110365,test,repeated:step_2
8110365,test,repeated:step_3
8110365,test,repeated:confirm
8110389,control,went_back:confirm_to_start
8110389,control,repeated:start
8110427,control,missing_start
8110744,control,missing_confirm
8111108,control,repeated:confirm
8111241,test,missing_confirm
8111241,test,went_back:step_2_to_start
8111241,test,went_back:step_2_to_start
8111241,test,repeated:start
8111241,test,repeated:step_1
8111241,test,repeated:step_2
8111377,control,missing_confirm
8111377,control,went_back:step_1_to_start
8111377,control,repeated:start
8111660,control,went_back:step_1_to_start
8111660,control,repeated:start
8111660,control,repeated:step_1
8112313,control,missing_confirm
8112313,control,went_back:step_3_to_step_2
8112313,control,went_back:step_2_to_start
8112313,control,repeated:start
8112313,control,repeated:step_1
8112313,control,repeated:step_2
8113030,control,went_back:step_3_to_start
8113030,control,repeated:start
8113030,control,repeated:step_1
8113030,control,repeated:step_2
8113030,control,repeated:step_3
8114658,test,repeated:step_3
8114864,control,missing_confirm
8114864,control,went_back:step_2_to_start
8114864,control,repeated:start
8115034,control,went_back:step_1_to_start
8115034,control,went_back:confirm_to_step_1
8115034,control,repeated:start
8115034,control,repeated:step_1
8115055,control,went_back:step_3_to_step_1
8115055,control,went_back:step_1_to_start
8115055,control,repeated:start
8115055,control,repeated:step_1
8115055,control,repeated:step_2
8115055,control,repeated:step_3
8115079,control,missing_confirm
8115104,test,missing_confirm
8115104,test,went_back:step_1_to_start
8115104,test,repeated:start
8115104,test,repeated:step_1
8116430,control,went_back:step_2_to_step_1
8116430,control,went_back:step_1_to_start
8116430,control,repeated:start
8116430,control,repeated:step_1
8117183,control,missing_confirm
8117183,control,went_back:step_3_to_start
8117183,control,went_back:step_2_to_step_1
8117183,control,went_back:step_3_to_step_2
8117183,control,repeated:start
8117183,control,repeated:step_1
8117183,control,repeated:step_2
8117183,control,repeated:step_3
8117339,control,went_back:step_3_to_step_2
8117339,control,went_back:step_3_to_step_2
8117339,control,repeated:step_2
8117339,control,repeated:step_3
8117599,control,repeated:start
8117743,control,repeated:step_2
8118239,test,missing_confirm
8118239,test,repeated:start
8118305,control,went_back:confirm_to_start
8118305,control,repeated:start
8118305,control,repeated:step_1
8118305,control,repeated:confirm
8119258,control,went_back:step_1_to_start
8119258,control,repeated:start
8119258,control,repeated:step_1
8119357,test,missing_confirm
8119530,test,repeated:confirm
8119688,control,repeated:confirm
8119900,control,missing_confirm
8120073,control,missing_confirm
8120164,test,missing_confirm
8120164,test,repeated:start
8120364,control,missing_confirm
8120364,control,repeated:start
8120861,control,went_back:step_3_to_step_2
8120861,control,went_back:step_3_to_step_2
8120861,control,went_back:step_3_to_step_2
8120861,control,went_back:confirm_to_start
8120861,control,repeated:start
8120861,control,repeated:step_2
8120861,control,repeated:step_3
8120861,control,repeated:confirm
8120884,test,repeated:start
8120968,test,missing_confirm
8120968,test,went_back:step_3_to_start
8120968,test,went_back:step_3_to_start
8120968,test,repeated:start
8120968,test,repeated:step_1
8120968,test,repeated:step_2
8120968,test,repeated:step_3
8121036,test,repeated:step_1
8121566,test,went_back:confirm_to_start
8121566,test,repeated:start
8121566,test,repeated:step_1
8121579,control,missing_confirm
8121579,control,went_back:step_1_to_start
8121579,control,repeated:start
8122369,test,repeated:start
8122694,test,repeated:confirm
8122785,test,went_back:step_1_to_start
8122785,test,went_back:step_1_to_start
8122785,test,repeated:start
8122785,test,repeated:step_1
8122785,test,repeated:confirm
8123250,test,missing_confirm
8123250,test,went_back:step_2_to_start
8123250,test,went_back:step_2_to_step_1
8123250,test,went_back:step_2_to_start
8123250,test,went_back:step_2_to_start
8123250,test,went_back:step_2_to_start
8123250,test,went_back:step_2_to_step_1
8123250,test,went_back:step_1_to_start
8123250,test,repeated:start
8123250,test,repeated:step_1
8123250,test,repeated:step_2
8123281,control,missing_confirm
8123370,test,missing_confirm
8123801,test,missing_confirm
8124017,control,missing_confirm
8124075,test,missing_confirm
8124075,test,went_back:step_3_to_step_2
8124075,test,went_back:step_2_to_step_1
8124075,test,repeated:step_1
8124075,test,repeated:step_2
8124075,test,repeated:step_3
8124451,control,missing_confirm
8124490,control,missing_confirm
8124532,test,missing_confirm
8124532,test,went_back:step_2_to_start
8124532,test,went_back:step_2_to_step_1
8124532,test,went_back:step_1_to_start
8124532,test,went_back:step_1_to_start
8124532,test,went_back:step_1_to_start
8124532,test,repeated:start
8124532,test,repeated:step_1
8124532,test,repeated:step_2
8124604,test,went_back:step_3_to_start
8124604,test,went_back:step_3_to_start
8124604,test,repeated:start
8124604,test,repeated:step_1
8124604,test,repeated:step_2
8124604,test,repeated:step_3
8124903,test,missing_confirm
8125145,test,missing_confirm
8125145,test,went_back:step_1_to_start
8125145,test,repeated:start
8125772,test,repeated:confirm
8126014,control,missing_confirm
8126014,control,repeated:start
8126307,test,went_back:step_1_to_start
8126307,test,repeated:start
8126307,test,repeated:step_1
8126871,control,repeated:start
8127073,control,repeated:start
8127091,control,missing_confirm
8127091,control,went_back:step_3_to_step_1
8127091,control,went_back:step_3_to_step_1
8127091,control,repeated:start
8127091,control,repeated:step_1
8127091,control,repeated:step_2
8127091,control,repeated:step_3
8127172,test,went_back:step_3_to_step_2
8127172,test,repeated:step_2
8127172,test,repeated:step_3
8127199,test,went_back:step_1_to_start
8127199,test,went_back:step_3_to_start
8127199,test,repeated:start
8127199,test,repeated:step_1
8127199,test,repeated:step_2
8127199,test,repeated:step_3
8127212,control,went_back:step_2_to_step_1
8127212,control,repeated:step_1
8127212,control,repeated:step_2
8127825,control,repeated:confirm
8127966,control,missing_confirm
8127978,test,repeated:confirm
8128128,control,missing_confirm
8128275,test,went_back:step_1_to_start
8128275,test,repeated:start
8128275,test,repeated:step_1
8128914,test,went_back:step_2_to_step_1
8128914,test,went_back:step_1_to_start
8128914,test,repeated:start
8128914,test,repeated:step_1
8128914,test,repeated:step_2
8128924,control,repeated:step_2
8129250,control,repeated:start
8129250,control,repeated:confirm
8129286,control,missing_confirm
8129286,control,went_back:step_2_to_step_1
8129286,control,went_back:step_3_to_start
8129286,control,went_back:step_3_to_step_2
8129286,control,went_back:step_2_to_step_1
8129286,control,went_back:step_2_to_start
8129286,control,went_back:step_2_to_step_1
8129286,control,went_back:step_2_to_step_1
8129286,control,went_back:step_1_to_start
8129286,control,repeated:start
8129286,control,repeated:step_1
8129286,control,repeated:step_2
8129286,control,repeated:step_3
8129452,control,missing_confirm
8129452,control,went_back:step_1_to_start
8129452,control,repeated:start
8129452,control,repeated:step_1
8129690,test,missing_confirm
8129690,test,went_back:step_3_to_step_2
8129690,test,went_back:step_2_to_step_1
8129690,test,went_back:step_1_to_start
8129690,test,repeated:start
8129690,test,repeated:step_1
8129690,test,repeated:step_2
8129727,control,repeated:confirm
8129844,control,repeated:confirm
8130154,test,missing_confirm
8130154,test,went_back:step_3_to_start
8130154,test,went_back:step_3_to_start
8130154,test,repeated:start
8130154,test,repeated:step_3
8130163,test,repeated:confirm
8130211,control,missing_confirm
8130441,control,missing_confirm
8130441,control,repeated:start
8130515,test,repeated:confirm
8131034,control,went_back:step_2_to_start
8131034,control,went_back:step_1_to_start
8131034,control,repeated:start
8131034,control,repeated:step_1
8131034,control,repeated:step_2
8131438,test,went_back:step_3_to_step_2
8131438,test,went_back:step_2_to_step_1
8131438,test,went_back:step_2_to_step_1
8131438,test,repeated:step_1
8131438,test,repeated:step_2
8131438,test,repeated:step_3
8131438,test,repeated:confirm
8131816,test,missing_confirm
8132181,test,went_back:step_3_to_step_2
8132181,test,repeated:step_2
8132181,test,repeated:step_3
8132819,test,missing_confirm
8133214,test,missing_confirm
8133214,test,went_back:step_2_to_step_1
8133214,test,went_back:step_1_to_start
8133214,test,went_back:step_2_to_step_1
8133214,test,went_back:step_1_to_start
8133214,test,repeated:start
8133214,test,repeated:step_1
8133214,test,repeated:step_2
8133621,control,missing_confirm
8133973,test,repeated:confirm
8134452,test,missing_confirm
8134612,control,went_back:confirm_to_start
8134612,control,repeated:start
8134743,test,missing_start
8134838,control,missing_confirm
8135120,control,went_back:confirm_to_start
8135120,control,repeated:start
8135120,control,repeated:step_1
8135661,test,repeated:confirm
8135997,test,went_back:step_1_to_start
8135997,test,went_back:confirm_to_start
8135997,test,repeated:start
8135997,test,repeated:step_1
8135997,test,repeated:confirm
8136175,control,missing_confirm
8136342,control,missing_confirm
8136408,test,repeated:confirm
8137117,test,repeated:confirm
8137173,test,missing_confirm
8137173,test,went_back:step_3_to_start
8137173,test,went_back:step_2_to_step_1
8137173,test,went_back:step_3_to_start
8137173,test,repeated:start
8137173,test,repeated:step_1
8137173,test,repeated:step_2
8137173,test,repeated:step_3
8137187,test,went_back:step_1_to_start
8137187,test,repeated:start
8137187,test,repeated:step_1
8138044,test,missing_confirm
8138044,test,repeated:start
8138517,control,went_back:confirm_to_start
8138517,control,repeated:start
8138517,control,repeated:step_1
8138782,control,repeated:start
8139389,test,repeated:step_1
8139839,control,went_back:step_2_to_step_1
8139839,control,repeated:step_1
8139839,control,repeated:step_2
8139916,control,missing_confirm
8139916,control,went_back:step_2_to_start
8139916,control,repeated:start
8139936,test,repeated:confirm
8140196,test,repeated:start
8140256,test,missing_confirm
8140663,control,went_back:step_3_to_start
8140663,control,repeated:start
8140663,control,repeated:step_1
8140663,control,repeated:step_2
8140663,control,repeated:step_3
8142299,test,went_back:step_1_to_start
8142299,test,repeated:start
8142299,test,repeated:step_1
8142299,test,repeated:confirm
8142528,test,went_back:step_1_to_start
8142528,test,went_back:step_2_to_step_1
8142528,test,went_back:step_1_to_start
8142528,test,repeated:start
8142528,test,repeated:step_1
8142528,test,repeated:step_2
8142623,control,missing_confirm
8142716,test,repeated:start
8142946,test,missing_start
8142946,test,repeated:confirm
8143922,test,went_back:step_1_to_start
8143922,test,repeated:start
8143922,test,repeated:step_1
8143975,control,went_back:step_3_to_step_1
8143975,control,repeated:step_1
8143975,control,repeated:step_2
8143975,control,repeated:step_3
8144798,control,missing_confirm
8145262,test,repeated:confirm
8145789,control,went_back:step_3_to_step_2
8145789,control,went_back:step_3_to_step_2
8145789,control,repeated:step_2
8145789,control,repeated:step_3
8145890,test,missing_confirm
8145890,test,went_back:step_1_to_start
8145890,test,repeated:start
8146476,control,repeated:confirm
8146647,control,missing_confirm
8147319,test,missing_confirm
8147319,test,went_back:step_1_to_start
8147319,test,repeated:start
8147545,control,went_back:step_3_to_step_2
8147545,control,repeated:step_2
8147545,control,repeated:step_3
8148299,control,repeated:start
8148423,control,went_back:step_3_to_start
8148423,control,repeated:start
8148423,control,repeated:step_1
8148423,control,repeated:step_2
8148423,control,repeated:step_3
8148869,control,went_back:step_1_to_start
8148869,control,went_back:step_1_to_start
8148869,control,repeated:start
8148869,control,repeated:step_1
8149715,test,repeated:confirm
8149895,test,missing_confirm
8149895,test,went_back:step_3_to_start
8149895,test,repeated:start
8150060,control,missing_confirm
8150060,control,repeated:start
8150683,test,repeated:confirm
8150867,test,missing_confirm
8150905,test,missing_confirm
8151029,control,missing_confirm
8151029,control,went_back:step_3_to_step_1
8151029,control,went_back:step_3_to_step_2
8151029,control,went_back:step_3_to_step_2
8151029,control,went_back:step_3_to_step_2
8151029,control,went_back:step_2_to_start
8151029,control,repeated:start
8151029,control,repeated:step_1
8151029,control,repeated:step_2
8151029,control,repeated:step_3
8151605,control,went_back:confirm_to_start
8151605,control,repeated:start
8151649,test,missing_confirm
8151649,test,went_back:step_2_to_step_1
8151649,test,repeated:start
8151649,test,repeated:step_1
8151693,control,repeated:start
8152789,test,repeated:start
8153271,control,missing_confirm
8153325,control,went_back:step_1_to_start
8153325,control,repeated:start
8153325,control,repeated:step_1
8153393,control,missing_confirm
8154299,control,went_back:confirm_to_start
8154299,control,went_back:step_1_to_start
8154299,control,repeated:start
8154299,control,repeated:step_1
8154299,control,repeated:confirm
8154471,test,repeated:confirm
8154663,control,missing_confirm
8155386,control,missing_start
8155528,test,went_back:step_2_to_start
8155528,test,went_back:step_2_to_step_1
8155528,test,went_back:step_1_to_start
8155528,test,went_back:step_3_to_step_2
8155528,test,went_back:step_2_to_step_1
8155528,test,repeated:start
8155528,test,repeated:step_1
8155528,test,repeated:step_2
8155528,test,repeated:step_3
8156123,test,missing_confirm
8156123,test,went_back:step_1_to_start
8156123,test,went_back:step_2_to_step_1
8156123,test,went_back:step_1_to_start
8156123,test,went_back:step_2_to_step_1
8156123,test,went_back:step_1_to_start
8156123,test,went_back:step_1_to_start
8156123,test,repeated:start
8156123,test,repeated:step_1
8156123,test,repeated:step_2
8156436,control,missing_confirm
8156436,control,went_back:step_3_to_start
8156436,control,went_back:step_3_to_step_2
8156436,control,went_back:step_2_to_step_1
8156436,control,went_back:step_1_to_start
8156436,control,repeated:start
8156436,control,repeated:step_1
8156436,control,repeated:step_2
8156436,control,repeated:step_3
8156551,test,missing_confirm
8156551,test,went_back:step_1_to_start
8156551,test,went_back:step_3_to_start
8156551,test,repeated:start
8156551,test,repeated:step_1
8156691,control,repeated:start
8156741,control,went_back:step_2_to_start
8156741,control,repeated:start
8156741,control,repeated:step_1
8156741,control,repeated:step_2
8156996,control,missing_confirm
8157020,test,missing_confirm
8157020,test,went_back:step_1_to_start
8157020,test,went_back:step_1_to_start
8157020,test,repeated:start
8157020,test,repeated:step_1
8157247,control,missing_confirm
8157247,control,went_back:step_1_to_start
8157247,control,went_back:step_3_to_step_1
8157247,control,repeated:start
8157247,control,repeated:step_1
8157247,control,repeated:step_2
8157741,test,missing_confirm
8157893,control,missing_start
8158159,test,repeated:step_1
8158159,test,repeated:confirm
8158266,control,missing_confirm
8158588,test,went_back:step_2_to_step_1
8158588,test,repeated:step_1
8158588,test,repeated:step_2
8159854,control,missing_confirm
8159854,control,went_back:step_3_to_start
8159854,control,repeated:start
8159879,test,missing_confirm
8159879,test,went_back:step_2_to_start
8159879,test,repeated:start
8159879,test,repeated:step_1
8159879,test,repeated:step_2
8160088,test,missing_confirm
8160088,test,repeated:start
8160451,control,missing_confirm
8160451,control,went_back:step_1_to_start
8160451,control,repeated:start
8160451,control,repeated:step_1
8161337,control,missing_confirm
8161337,control,repeated:start
8161448,control,went_back:step_3_to_step_2
8161448,control,went_back:step_3_to_step_2
8161448,control,went_back:step_2_to_start
8161448,control,repeated:start
8161448,control,repeated:step_1
8161448,control,repeated:step_2
8161448,control,repeated:step_3
8161704,control,missing_confirm
8161704,control,went_back:step_1_to_start
8161704,control,went_back:step_2_to_start
8161704,control,went_back:step_3_to_step_2
8161704,control,went_back:step_2_to_step_1
8161704,control,went_back:step_1_to_start
8161704,control,repeated:start
8161704,control,repeated:step_1
8161704,control,repeated:step_2
8161973,control,skipped_step
8161973,control,went_back:step_1_to_start
8161973,control,repeated:start
8161973,control,repeated:step_1
8162066,test,went_back:step_3_to_step_2
8162066,test,repeated:step_2
8162066,test,repeated:step_3
8162270,control,missing_confirm
8163068,control,went_back:step_1_to_start
8163068,control,went_back:confirm_to_start
8163068,control,repeated:start
8163068,control,repeated:step_1
8163566,test,missing_confirm
8163566,test,went_back:step_1_to_start
8163566,test,repeated:start
8163594,control,went_back:step_3_to_start
8163594,control,went_back:step_1_to_start
8163594,control,repeated:start
8163594,control,repeated:step_1
8163594,control,repeated:step_2
8163594,control,repeated:step_3
8163610,test,missing_confirm
8163796,test,went_back:step_2_to_step_1
8163796,test,repeated:step_1
8163796,test,repeated:step_2
8163806,control,missing_confirm
8163927,test,repeated:step_1
8164042,control,went_back:confirm_to_start
8164042,control,repeated:start
8164122,control,missing_confirm
8164122,control,went_back:step_1_to_start
8164122,control,went_back:step_1_to_start
8164122,control,repeated:start
8164122,control,repeated:step_1
8164319,test,went_back:step_1_to_start
8164319,test,went_back:step_1_to_start
8164319,test,repeated:start
8164319,test,repeated:step_1
8164412,test,missing_confirm
8164502,control,missing_confirm
8164502,control,went_back:step_1_to_start
8164502,control,repeated:start
8164502,control,repeated:step_1
8164635,test,went_back:step_2_to_step_1
8164635,test,repeated:step_1
8164635,test,repeated:step_2
8164635,test,repeated:confirm
8164670,control,went_back:step_2_to_step_1
8164670,control,repeated:step_1
8164670,control,repeated:step_2
8164670,control,repeated:confirm
8164889,control,went_back:step_2_to_start
8164889,control,went_back:step_3_to_step_2
8164889,control,repeated:start
8164889,control,repeated:step_2
8164889,control,repeated:step_3
8165001,test,missing_confirm
8165001,test,went_back:step_1_to_start
8165001,test,repeated:start
8165291,control,went_back:step_3_to_step_1
8165291,control,repeated:step_1
8165291,control,repeated:step_2
8165291,control,repeated:step_3
8165914,test,repeated:confirm
8166246,test,went_back:step_1_to_start
8166246,test,repeated:start
8166246,test,repeated:step_1
8166306,test,went_back:step_1_to_start
8166306,test,repeated:start
8166306,test,repeated:step_1
8166616,control,missing_confirm
8167124,control,repeated:confirm
8167168,control,missing_confirm
8167168,control,repeated:start
8167393,control,went_back:step_3_to_step_1
8167393,control,went_back:step_2_to_step_1
8167393,control,repeated:step_1
8167393,control,repeated:step_2
8167393,control,repeated:step_3
8167786,control,repeated:start
8167904,control,missing_confirm
8167939,control,went_back:step_3_to_step_2
8167939,control,repeated:start
8167939,control,repeated:step_2
8167939,control,repeated:step_3
8168349,test,missing_confirm
8168349,test,went_back:step_1_to_start
8168349,test,went_back:step_3_to_step_2
8168349,test,went_back:step_2_to_start
8168349,test,repeated:start
8168349,test,repeated:step_1
8168349,test,repeated:step_2
8168445,control,went_back:confirm_to_start
8168445,control,repeated:start
8168710,control,repeated:start
8169008,control,went_back:confirm_to_start
8169008,control,repeated:start
8169008,control,repeated:step_1
8169366,test,missing_confirm
8169366,test,went_back:step_1_to_start
8169366,test,repeated:start
8170103,test,went_back:step_1_to_start
8170103,test,repeated:start
8170103,test,repeated:step_1
8170136,control,missing_confirm
8170136,control,repeated:start
8170143,control,went_back:confirm_to_start
8170143,control,repeated:start
8170199,test,missing_confirm
8170314,test,went_back:step_1_to_start
8170314,test,went_back:step_2_to_start
8170314,test,went_back:step_1_to_start
8170314,test,repeated:start
8170314,test,repeated:step_1
8170314,test,repeated:step_2
8170460,test,went_back:step_2_to_step_1
8170460,test,went_back:step_1_to_start
8170460,test,repeated:start
8170460,test,repeated:step_1
8170460,test,repeated:step_2
8171000,control,went_back:confirm_to_start
8171000,control,repeated:start
8171000,control,repeated:step_1
8171174,test,missing_confirm
8171532,test,missing_confirm
8171532,test,repeated:start
8171782,control,missing_start
8171782,control,repeated:confirm
8171936,test,missing_confirm
8171936,test,repeated:start
8172224,control,missing_confirm
8172224,control,went_back:step_2_to_start
8172224,control,went_back:step_2_to_step_1
8172224,control,went_back:step_1_to_start
